mjd,r,i,g,z,V,u
55767.84034034034,21.30289435879545,21.044796028035382,22.123796834165226,20.864039984503044,21.312904421937795,22.871014370664593
55767.96846846847,21.30014755694971,21.045026617580064,22.12013898774543,20.865127789426236,21.312594839923605,22.87810267587065
55768.096596596595,21.297477176772325,21.045303147181528,22.116598252781596,20.866252662641948,21.312345706719853,22.88530121376087
55768.22472472472,21.29488603085447,21.045627929739897,22.11317894784677,20.86741649150326,21.312160084499794,22.892616145860025
55768.352852852855,21.292376912968383,21.046003282936145,22.109885385792275,20.86862116913476,21.312041047870323,22.900053870307104
55768.48098098098,21.28995259977012,21.046431529850235,22.106721877814493,20.869868594789452,21.31199168511627,22.907621032129523
55768.60910910911,21.287615852572394,21.046914999627152,22.1036927376648,20.871160674227163,21.312015099514205,22.915324534355097
55768.737237237234,21.28536941913801,21.047456028212842,22.100802286079123,20.87249932015196,21.31211441076659,22.923171550059504
55768.86536536537,21.283216035550268,21.048056959119343,22.098054855335857,20.873886452665126,21.3122927565038,22.931169535145806
55768.99349349349,21.281158428137118,21.048720144261136,22.095454793952886,20.875323999759182,21.31255329392143,22.939326242440874
55769.12162162162,21.279199315435736,21.049447944834085,22.09300647163389,20.876813897856156,21.3128992014942,22.94764973666097
55769.24974974975,21.277341410215573,21.05024273226221,22.090714284328087,20.878358092374256,21.313333680801563,22.956148410764907
55769.37787787788,21.27558742155894,21.051106889188244,22.088582659554636,20.879958538343804,21.313859958486997,22.964831003593552
55769.506006006006,21.273940056999237,21.05204281052465,22.086616061874267,20.881617201044108,21.314481288289592,22.973706618932237
55769.63413413413,21.27240202472472,21.053052904579044,22.084818998607233,20.883336056701225,21.315200953231074,22.982784746309544
55769.762262262266,21.27097603580482,21.05413959420727,22.08319602578738,20.885117093214657,21.316022267906973,22.992075283483246
55769.89039039039,21.26966480653849,21.055305318072843,22.0817517543747,20.886962310923288,21.316948580906526,23.001588560800215
55770.01851851852,21.268471060809496,21.05655253192848,22.080490856663996,20.888873723429203,21.317983277375024,23.011335367862856
55770.146646646645,21.26739753255216,21.0578837099944,22.079418073105007,20.890853358441884,21.319129781688385,23.021326982374223
55770.27477477478,21.26644696825521,21.059301346388697,22.078538219251122,20.892903258698926,21.320391560318193,23.031575201709323
55770.402902902904,21.265622129556007,21.060807956630725,22.0778561932296,20.895025482899392,21.321772124803967,23.04209237728368
55770.53103103103,21.26492579592152,21.062406079227447,22.07737698335758,20.89722210671647,21.32327503490368,23.052891452070774
55770.65915915916,21.264360767377696,21.064098277329887,22.07710567631405,20.899495223837214,21.324903901922024,23.063986001727898
55770.78728728729,21.2639298673693,21.065887140452134,22.077047465581433,20.901846947065636,21.326662392196873,23.075390279537636
55770.91541541542,21.263635945664006,21.067775286315403,22.07720766040775,20.90427940948007,21.32855423077908,23.087119265688063
55771.04354354354,21.26348188140168,21.069765362735904,22.077591695192318,20.90679476563738,21.330583205322966,23.099188721480278
55771.17167167167,21.263470586207166,21.07186004962344,22.078205139380422,20.90939519284328,21.33275317016817,23.11161524881614
55771.2997997998,21.263605007422576,21.07406206107305,22.079053707963965,20.912082892480562,21.335068050626123,23.12441635582847
55771.42792792793,21.263888131473955,21.076374147553516,22.08014327248857,20.91486009139423,21.337531847566318,23.137610529176623
55771.556056056055,21.264322987341124,21.078799098198225,22.08147987277563,20.917729043353354,21.340148642164202,23.151217314128854
55771.68418418418,21.26491265016663,21.081339743213626,22.083069729341936,20.92069203056797,21.342922601003682,23.16525740298326
55771.812312312315,21.265660244997218,21.083998956396485,22.084919256544723,20.923751365294937,21.3458579813849,23.179752733413466
55771.94044044044,21.266568950704368,21.086779657762925,22.087035076566536,20.92690939148268,21.348959136990224,23.19472659759194
55772.06856856857,21.267642004019084,21.08968481633417,22.089424034348035,20.930168486551267,21.352230523841172,23.21020376389477
55772.196696696694,21.268882703782385,21.09271745302189,22.092093213438293,20.93353106319416,21.35567670661009,23.226210612646693
55772.32482482483,21.270294415354797,21.095880643692055,22.095049952980904,20.93699957130982,21.35930236531912,23.24277528819348
55772.45295295295,21.271880575227563,21.099177522347475,22.09830186578989,20.94057649999656,21.363112302400133,23.25992786928866
55772.58108108108,21.273644695851512,21.102611284497073,22.10185685785944,20.944264379666645,21.36711145022109,23.27770056094931
55772.709209209206,21.275590370690495,21.10618519068488,22.10572314907774,20.948065784232952,21.371304879035907,23.296127910705668
55772.83733733734,21.277721279499488,21.109902570199193,22.109909295668132,20.951983333426988,21.375697805455623,23.315247053183175
55772.965465465466,21.280041193900626,21.11376682497164,22.11442421417265,20.95601969521143,21.380295601414183,23.33509798765921
55773.09359359359,21.282553983200913,21.117781433698966,22.11927720740073,20.96017758832593,21.38510380375701,23.355723893901846
55773.22172172172,21.285263620540857,21.121949956156946,22.124477992375006,20.96445978493575,21.39012812439814,23.377171492804145
55773.34984984985,21.288174189348382,21.126276037772627,22.13003673051507,20.968869113439773,21.39537446119889,23.39949145975899
55773.47797797798,21.291289890149162,21.13076341442656,22.135964060348037,20.97340846139491,21.40084890948248,23.422738900213282
55773.606106106105,21.29461504774365,21.135415917531816,22.14227113293385,20.97808077860121,21.406557774450313,23.446973898726196
55773.73423423423,21.298154118820648,21.140237479394873,22.148969650330343,20.982889080347856,21.4125075843379,23.472262156096004
55773.862362362364,21.30191169995786,21.14523213887165,22.156071907473716,20.987836450811905,21.41870510456508,23.498675731410124
55773.99049049049,21.305892536136497,21.150404047368653,22.163590837754448,20.992926046647806,21.42515735285717,23.52629391106108
55774.11861861862,21.31010152974298,21.155757475177246,22.17154006277874,20.998161100764094,21.431871615469596,23.555204231097445
55774.24674674674,21.31454375013337,21.161296818189236,22.179933946810966,21.00354492630001,21.438855464588222,23.585503686944975
55774.37487487488,21.319224443786112,21.167026605010953,22.18878765631494,21.009080920815343,21.446116777059153,23.61730017319674
55774.503003003,21.324149045103688,21.172951504525205,22.19811722541337,21.014772570712026,21.45366375449572,23.650714207936304
55774.63113113113,21.329323187912692,21.179076333897903,22.20793962779411,21.020623455903063,21.461504944976674,23.685881011660896
55774.75925925926,21.334752717731345,21.185406067112453,22.218272855926493,21.02663725473475,21.469649266432633,23.72295303253654
55774.88738738739,21.340443704848745,21.19194584401842,22.2291360085778,21.032817749202675,21.478106031888085,23.762103037640898
55775.015515515515,21.346402458315463,21.198700979994065,22.24054938758027,21.039168830450873,21.486884976777276,23.803527929812258
55775.14364364364,21.35263554089285,21.205676976224265,22.25253460517244,21.045694504606214,21.495996288521656,23.847453504452698
55775.271771771775,21.359149785087155,21.212879530666243,22.265114703271855,21.052398898948436,21.505450638559758,23.894140438529345
55775.3998998999,21.365952310325945,21.22031454975932,22.278314286382283,21.059286268457758,21.51525921718531,23.943891915944246
55775.52802802803,21.37305054140793,21.22798816093921,22.292159669996042,21.066361002745722,21.52543377139239,23.997063456557953
55775.656156156154,21.380452228349426,21.235906726028446,22.306679046758738,21.07362763342609,21.53598664608119,24.05407576051075
55775.78428428429,21.388165467722885,21.244076855558106,22.321902673083407,21.081090841940973,21.54693082905492,24.115431750778708
55775.912412412414,21.396198725675795,21.2525054241462,22.33786307914265,21.088755467880965,21.55828000010919,24.181739576051584
55776.04054054054,21.404560862776492,21.261199586986574,22.354595306148795,21.09662651783751,21.57004858481728,24.253744265449583
55776.168668668666,21.413261160840086,21.27016679755833,22.372137174951657,21.104709174834145,21.582251813454,24.332372259293805
55776.2967967968,21.42230935201415,21.279414826685628,22.3905295914037,21.113008808378986,21.59490578571757,24.418795661870828
55776.424924924926,21.431715650217566,21.288951783056007,22.40981689441385,21.121530985186972,21.608027541923953,24.51452772613877
55776.55305305305,21.441490785353864,21.298786135344045,22.430047254389294,21.130281480642317,21.621635141515185,24.621569767778276
55776.68118118118,21.451646040430376,21.308926736085702,22.4512731307826,21.139266291030015,21.635747749752525,24.74264680721307
55776.80930930931,21.4621932920073,21.319382847485354,22.47355179977452,21.148491646648996,21.650385733664844,24.88160519063941
55776.93743743744,21.47314505426559,21.33016416934789,22.496945965463446,21.157964025834524,21.665570768486113,25.044127419867678
55777.065565565565,21.484514527176515,21.341280869345006,22.521524470765733,21.167690170012445,21.681325955990054,25.23912656286972
55777.19369369369,21.496315649157044,21.35274361585033,22.54736312844613,21.177677099832792,21.697675956321095,25.48178177834961
55777.321821821824,21.508563154783225,21.364563613637362,22.574545697352754,21.187932132537046,21.71464713525536,25.801268916126375
55777.44994994995,21.52127263815728,21.376752642713047,22.603165035422847,21.198462900601996,21.732267729121713,26.265998894324337
55777.57807807808,21.534460622565174,21.389323100640798,22.63332446953005,21.20927737184453,21.750568029958185,27.117789528552862
55777.7062062062,21.54814463728323,21.402288048775727,22.665139432723215,21.220383871090554,21.769580594005554,27.117789528552862
55777.83433433434,21.56234330231619,21.415661262762317,22.69873943444159,21.231791103547664,21.789340477069974,27.117789528552862
55777.96246246246,21.577076422196818,21.429457287885043,22.734270448040554,21.243508180089,21.80988550123997,27.117789528552862
55778.09059059059,21.592365089942284,21.44369149977122,22.77189782679583,21.25554464460211,21.831256557809624,27.117789528552862
55778.218718718716,21.608231802589582,21.458380171117668,22.811809895145053,21.267910503618204,21.853497952743155,27.117789528552862
55778.34684684685,21.624700589863245,21.47354054515536,22.854222411785287,21.280616258463354,21.8766578019283,27.117789528552862
55778.474974974975,21.641797157814537,21.489190916703834,22.89938417218306,21.29367294019741,21.900788485108812,27.117789528552862
55778.6031031031,21.659549049597707,21.505350721774512,22.947584117764272,21.307092147621866,21.925947169338592,27.117789528552862
55778.73123123123,21.677985825868046,21.522040636810054,22.99916046656667,21.320886088695058,21.952196415041904,27.117789528552862
55778.85935935936,21.69713926779996,21.539282688892158,23.054512596160844,21.335067625745097,21.979604880936925,27.117789528552862
55778.98748748749,21.717043606156743,21.557100378318452,23.114116739439762,21.349650324871217,22.008248147803226,27.117789528552862
55779.115615615614,21.73773578060519,21.575518815344886,23.17854706201374,21.364648510050394,22.03820968594657,27.117789528552862
55779.24374374374,21.759255734172783,21.594564873049173,23.248504500048114,21.38007732248169,22.06958199763143,27.117789528552862
55779.371871871874,21.781646748679933,21.614267358685957,23.324857061567215,21.395952785755966,22.1024679738191,27.117789528552862
55779.5,21.80495582827959,21.63465720625412,23.408697535776138,21.41229187763723,22.13698251528125,27.117789528552862
